date,nacara,psanchezcerro,puchaca,batan,salinar,quirihuac ,condorcerro,pcarretera,sectutuma,phuamba,yanapampa,sayan,santodomingo,larancocha,chosica,socsi,conta,laachirana,bellaunion,pjaqui,huatiapa,pcarreteracamana,pdiablo,chucarapi,chiriotumilaca,aguascalientes
29-Sep-08,,0,1.638,5.275,,0.12,46.43,,,,,,,,,8,,,,,,,,,,
30-Sep-08,,0,1.638,6.614,,0.12,41.37,,,,,,,,,8,,,,,,,7.295,,,
1-Oct-08,,0,2.951,5.596,,0.12,43.33,,,,,,,,,8,,,,,,,7.178,,,
2-Oct-08,,0,2.951,5.926,,4.08,41.67,,,,,,,,,8,,,,,,,,,,
3-Oct-08,,0,2.951,5.596,,0.12,43.9,,,,,,,,,8,,,,,,,7.335,,,
4-Oct-08,,0,2.951,4.963,,0.12,57.1,,,,,,,,,8,,,,,,,,,,
5-Oct-08,,1.28,2.951,4.66,,0.12,56.67,,,,,,,,,8,,,,,,,7.085,,,
6-Oct-08,,0.83,2.951,4.366,,0.15,53.5,,,,,,,,,8,,,,,,,,,,
7-Oct-08,,0,2.951,3.806,,0.12,81.23,,,,,,,,,8,,,,,,,7.237,,,
8-Oct-08,,0,2.951,4.366,,0.12,96.73,,,,,,,,,8,,,,,,,,,,
9-Oct-08,,0,2.951,4.082,,0.12,74.63,,,,,,,,,9,,,,,,,7.238,,,
10-Oct-08,,0.42,2.951,3.806,,0.15,69.97,,,,,,,,,9,,,,,,,,,,
11-Oct-08,,0.42,3.93,3.806,,0.26,74.2,,,,,,,,,9,,,,,,,7.352,,,
12-Oct-08,,0.83,2.951,3.806,,0.27,61.83,,,,,,,,,9,,,,,,,,,,
13-Oct-08,,2.18,3.93,3.806,,0.26,54.43,,,,,,,,,9,,,,,,,7.21,,,
14-Oct-08,,0.75,10.785,6.266,,0.27,49.5,,,,,,,,,9,,,,,,,,,,
15-Oct-08,,0.625,6.378,6.266,,0.52,50.33,,,,,,,,,9,,,,,,,7.246,,,
16-Oct-08,,0.83,2.951,6.614,,1.97,45.57,,,,,,,,,9,,,,,,,,,,
17-Oct-08,,0.93,2.951,8.893,,2.37,48,,,,,,,,,9,,,,,,,7.285,,,
18-Oct-08,,0.02,2.951,7.713,,1.6,47.5,,,,,,,,,9,,,,,,,,,,
19-Oct-08,,0,2.951,7.338,,1.3,70.4,,,,,,,,,9,,,,,,,7.523,,,
20-Oct-08,,2.5,2.951,5.926,,0.93,57.5,,,,,,,,,9,,,,,,,,,,
21-Oct-08,,1.04,2.951,4.963,,1.1,65.03,,,,,,,,,9,,,,,,,7.208,,,
22-Oct-08,,0,2.951,5.275,,1.1,51.83,,,,,,,,,9,,,,,,,,,,
23-Oct-08,,0,15.191,6.266,,0.88,51.87,,,,,,,,,8,,,,,,,7.088,,,
24-Oct-08,,0,7.357,7.338,,0.97,61.73,,,,,,,,,9,,,,,,,,,,
25-Oct-08,,1.88,2.951,8.097,,1.73,86.27,,,,,,,,,9,,,,,,,7.302,,,
26-Oct-08,,0,2.951,7.713,,3.67,106.1,,,,,,,,,9,,,,,,,,,,
27-Oct-08,,0,15.681,8.491,,6.93,126.83,,,,,,,,,9,,,,,,,7.408,,,
28-Oct-08,,0,7.847,8.491,,9.12,139.57,,,,,,,,,9,,,,,,,,,,
29-Oct-08,,0,11.274,8.893,,10.27,148.83,,,,,,,,,10,,,,,,,7.367,,,
30-Oct-08,,2.29,11.274,9.724,,17.8,196.9,,,,,,,,,11,,,,,,,,,,
31-Oct-08,,0,6.378,8.097,,10.95,277.07,,,,,,,,,11,,,,,,,7.33,,,
1-Nov-08,,0.63,5.191,8.491,,12.5,262.9,,,,,,,,,11,,,,,,,,,,
2-Nov-08,,2.08,4.696,7.713,,11.67,175.03,,,,,,,,,11,,,,,,,7.369,,,
3-Nov-08,,7.82,9.01,8.893,,14.83,163.83,,,,,,,,,11,,,,,,,,,,
4-Nov-08,,15.63,9.473,8.893,,11.17,165.17,,,,,,,,,13,,,,,,,7.292,,,
5-Nov-08,,11.5,9.96,11.957,,12,179.27,,,,,,,,,13,,,,,,,,,,
6-Nov-08,,10.75,4.937,21.561,,12.33,152.5,,,,,,,,,13,,,,,,,7.406,,,
7-Nov-08,,10.81,3.476,21.561,,13.1,137.2,,,,,,,,,13,,,,,,,,,,
8-Nov-08,,10.5,5.191,16.809,,17.73,132.03,,,,,,,,,12,,,,,,,7.373,,,
9-Nov-08,,5.17,5.458,16.809,,20.64,118.9,,,,,,,,,12,,,,,,,,,,
10-Nov-08,,0.42,3.145,21.561,,19.15,100.9,,,,,,,,,12,,,,,,,7.345,,,
11-Nov-08,,0.21,3.655,17.7,,17.79,94.67,,,,,,,,,13,,,,,,,,,,
12-Nov-08,,0,2.574,15.948,,9.57,84.8,,,,,,,,,13,,,,,,,7.335,,,
13-Nov-08,,0,2.845,11.037,,6,85.23,,,,,,,,,13,,,,,,,,,,
14-Nov-08,,0,2.328,10.153,,5.43,90.73,,,,,,,,,13,,,,,,,7.336,,,
15-Nov-08,,0.08,2.003,8.893,,2.5,102.23,,,,,,,,,13,,,,,,,,,,
16-Nov-08,,0,1.905,8.491,,2.33,89.43,,,,,,,,,12,,,,,,,7.333,,,
17-Nov-08,,1.25,1.905,8.097,,2.93,75.87,,,,,,,,,12,,,,,,,,,,
18-Nov-08,,1.04,1.812,7.338,,2.07,74,,,,,,,,,12,,,,,,,7.239,,,
19-Nov-08,,0,1.483,7.338,,2.15,74.6,,,,,,,,,11,,,,,,,,,,
20-Nov-08,,0.42,1.341,6.971,,2.1,71.17,,,,,,,,,11,,,,,,,7.012,,,
21-Nov-08,,0.21,1.213,6.971,,2.07,78.4,,,,,,,,,11,,,,,,,,,,
22-Nov-08,,0,1.41,6.614,,1.98,70.33,,,,,,,,,11,,,,,,,6.909,,,
23-Nov-08,,0,1.41,6.614,,2.18,75.93,,,,,,,,,10,,,,,,,,,,
24-Nov-08,,1.04,2.214,6.614,,1.9,70.6,,,,,,,,,10,,,,,,,7.03,,,
25-Nov-08,,1.46,1.905,6.971,,2.17,69.63,,,,,,,,,10,,,,,,,,,,
26-Nov-08,,3.75,2.003,6.614,,2.1,98.83,,,,,,,,,10,,,,,,,7.127,,,
27-Nov-08,,6.42,2.706,6.614,,1.53,109.4,,,,,,,,,10,,,,,,,,,,
28-Nov-08,,5.67,2.328,6.266,,1.8,91.33,,,,,,,,,10,,,,,,,7.199,,,
29-Nov-08,,6,2.003,5.926,,1.93,91.33,,,,,,,,,10,,,,,,,,,,
30-Nov-08,,8.88,,5.596,,1.9,105.63,,,,,,,,,10,,,,,,,7.258,,,
1-Dec-08,,11.22,,5.926,,2,121.6,,,,,,,,,10,,,,,,,,,,
2-Dec-08,,1.814,,5.596,,2.73,159.43,,,,,,,,,11,,,,,,,6.927,,,
3-Dec-08,,1.04,,5.275,,2.53,144.67,,,,,,,,,13,,,,,,,,,,
4-Dec-08,,0,,4.963,,2.07,132.03,,,,,,,,,14,,,,,,,7.006,,,
5-Dec-08,,1.25,,4.66,,1.88,111.4,,,,,,,,,13,,,,,,,,,,
6-Dec-08,,1.25,,4.66,,1.85,97.17,,,,,,,,,13,,,,,,,7.138,,,
7-Dec-08,,0.46,,4.963,,1.68,97.43,,,,,,,,,13,,,,,,,,,,
8-Dec-08,,0,,4.963,,1.5,92.9,,,,,,,,,13,,,,,,,7.157,,,
9-Dec-08,,0,,5.275,,1.6,92.03,,,,,,,,,13,,,,,,,,,,
10-Dec-08,,1,,6.614,,1.5,105.63,,,,,,,,,15,,,,,,,7.077,,,
11-Dec-08,,0.88,,5.596,,1.5,97.6,,,,,,,,,17,,,,,,,,,,
12-Dec-08,,1.46,,5.275,,1.47,78.47,,,,,,,,,16,,,,,,,7.21,,,
13-Dec-08,,1.67,,4.963,,1.5,82.03,,,,,,,,,15,,,,,,,,,,
14-Dec-08,,0.42,,4.963,,1.5,75.37,,,,,,,,,16,,,,,,,7.019,,,
15-Dec-08,,0.83,,4.963,,1.3,74.03,,,,,,,,,16,,,,,,,,,,
16-Dec-08,,0,,4.963,,1.2,67.4,,,,,,,,,16,,,,,,,6.977,,,
17-Dec-08,,0,,4.963,,1.2,69.1,,,,,,,,,16,,,,,,,,,,
18-Dec-08,,2.7083,,4.66,,1.2,62.27,,,,,,,,,16,,,,,,,7.219,,,
19-Dec-08,,0,,4.66,,1.2,65.1,,,,,,,,,15,,,,,,,,,,
20-Dec-08,,0,,4.66,,1.07,68.53,,,,,,,,,17,,,,,,,7.153,,,
21-Dec-08,,0,,4.66,,0.95,80.23,,,,,,,,,16,,,,,,,,,,
22-Dec-08,,0,,4.66,,0.73,107.53,,,,,,,,,26,,,,,,,7.08,,,
23-Dec-08,,0,,4.366,,0.82,121.23,,,,,,,,,25,,,,,,,,,,
24-Dec-08,,0.63,,4.082,,0.72,141.8,,,,,,,,,27,,,,,,,7.118,,,
25-Dec-08,,0.63,,4.082,,0.6,149.17,,,,,,,,,29,,,,,,,,,,
26-Dec-08,,0.83,,4.082,,0.57,127.4,,,,,,,,,24,,,,,,,7.041,,,
27-Dec-08,,0,,4.082,,0.2,105.6,,,,,,,,,20,,,,,,,,,,
28-Dec-08,,0.42,,3.806,,0.18,88.33,,,,,,,,,19,,,,,,,6.932,,,
29-Dec-08,,5.21,,3.806,,0.17,82.67,,,,,,,,,17,,,,,,,,,,
30-Dec-08,,0,,3.54,,0.2,68.43,,,,,,,,,18,,,,,,,7.056,,,
31-Dec-08,,0.63,,3.806,,0.2,75.37,,,,,,,,,17,,,,,,,,,,
1-Jan-09,,1.67,1.289,2.1,,0.2,87.53,,,,,,,,,18,,,,,,,7.204,,,
2-Jan-09,,0.42,0.871,2.336,,0.2,113.13,,,,,,,,,23,,,,,,,,,,
3-Jan-09,,0,0.658,2.589,,0.24,169.47,,,,,,,,,26,,,,,,,7.031,,,
4-Jan-09,,0.42,0.569,2.589,,1.14,178.77,,,,,,,,,35,,,,,,,,,,
5-Jan-09,,1.46,0.569,2.861,,0.77,168.63,,,,,,,,,43,,,,,,,7.138,,,
6-Jan-09,,0.83,1.852,2.861,,0.33,139.37,,,,,,,,,40,,,,,,,,,,
7-Jan-09,,0.21,8.991,3.463,,0.38,144.13,,,,,,,,,39,,,,,,,7.008,,,
8-Jan-09,,0.42,7.572,3.463,,0.46,161.73,,,,,,,,,35,,,,,,,,,,
9-Jan-09,,2.23,6.933,4.147,,0.38,209.17,,,,,,,,,40,,,,,,,7.161,,,
10-Jan-09,,24.58,18.216,4.147,,0.31,209.37,,,,,,,,,33,,,,,,,,,,
11-Jan-09,,38.33,93.091,11.016,,5.33,233.67,,,,,,,,,38,,,,,,,7.122,,,
12-Jan-09,,36.92,65.424,14.14,,10.14,233.67,,,,,,,,,34,,,,,,,,,,
13-Jan-09,,39.33,35.99,44.712,,14.47,281.6,,,,,,,,,31,,,,,,,7.302,,,
14-Jan-09,,41.25,26.802,54.836,,41.28,353.97,,,,,,,,,32,,,,,,,,,,
15-Jan-09,,43,20.301,28.471,,38.36,304.57,,,,,,,,,34,,,,,,,7.291,,,
16-Jan-09,,43.54,15.122,29.873,,35.29,278.33,,,,,,,,,42,,,,,,,,,,
17-Jan-09,,63.76,14.557,27.115,,33.46,289.77,,,,,,,,,57,,,,,,,7.138,,,
18-Jan-09,,332.43,15.122,39.303,,41.54,394.63,,,,,,,,,52,,,,,,,,,,
19-Jan-09,,293.13,11.508,24.539,,43.16,445.5,,,,,,,,,56,,,,,,,7.256,,,
20-Jan-09,,160.4,11.508,18.846,,30.52,367.37,,,,,,,,,54,,,,,,,,,,
21-Jan-09,,129.69,8.618,14.14,,20.98,299.9,,,,,,,,,53,,,,,,,7.269,,,
22-Jan-09,,111.14,8.618,12.51,,11.46,250.7,,,,,,,,,52,,,,,,,,,,
23-Jan-09,,107.25,10.614,12.51,,6.34,227.97,,,,,,,,,41,,,,,,,7.178,,,
24-Jan-09,,105.42,9.776,14.14,,10.8,205.5,,,,,,,,,42,,,,,,,,,,
25-Jan-09,,117.27,8.257,13.308,,16.09,211,,,,,,,,,38,,,,,,,7.215,,,
26-Jan-09,,115.49,7.247,11.747,,13.33,232.07,,,,,,,,,40,,,,,,,,,,
27-Jan-09,,100.46,6.63,11.016,,13.06,257.67,,,,,,,,,40,,,,,,,7.072,,,
28-Jan-09,,,7.247,11.016,,10.89,247.4,,,,,,,,,48,,,,,,,,,,
29-Jan-09,,,6.63,19.903,,17.31,296.17,,,,,,,,,58,,,,,,,5.131,,,
30-Jan-09,,,11.054,31.322,,31.81,355.83,,,,,,,,,62,,,,,,,,,,
31-Jan-09,,92.636,35.99,44.712,,34.64,438.13,,,,,,,,,74,,,,,,,5.235,,,
1-Feb-09,,139.83,16.352,32.819,,38.1,656.83,,,,,,,,,78,,,,,,,,,,
2-Feb-09,,171.38,9.815,25.805,,35.29,572.27,,,,,,,,,71,,,,,,,5.374,,,
3-Feb-09,,131.71,13.447,25.805,,31.11,512.33,,,,,,,,,84,,,,,,,,,,
4-Feb-09,,112.71,15.262,22.137,,35,481.37,,,,,,,,,130,,,,,,,5.406,,,
5-Feb-09,,110.38,7.636,27.115,,29.97,384.4,,,,,,,,,87,,,,,,,,,,
6-Feb-09,,113.13,11.994,46.623,,33.39,381.17,,,,,,,,,104,,,,,,,5.25,,,
7-Feb-09,,108.5,13.083,48.591,,37.79,435.13,,,,,,,,,86,,,,,,,,,,
8-Feb-09,,102.71,8.362,35.96,,38.97,423.87,,,,,,,,,91,,,,,,,5.385,,,
9-Feb-09,,95.5,5.094,29.873,,36,389,,,,,,,,,88,,,,,,,36.57,,,
10-Feb-09,,89.75,10.178,27.115,,35.78,410.23,,,,,,,,,105,,,,,,,13.693,,,
11-Feb-09,,98.75,5.82,23.316,,34.41,435.37,,,,,,,,,92,,,,,,,,,,
12-Feb-09,,111.04,4.731,18.846,,33.99,367.27,,,,,,,,,87,,,,,,,8.192,,,
13-Feb-09,,95.25,9.452,24.539,,36.41,445.53,,,,,,,,,168,,,,,,,,,,
14-Feb-09,,146.54,10.541,59.296,,40.95,482.7,,,,,,,,,230,,,,,,,7.37,,,
15-Feb-09,,322.92,20.347,66.446,,35.95,451.33,,,,,,,,,180,,,,,,,,,,
16-Feb-09,,442.63,7.999,34.364,,27.9,416.77,,,,,,,,,172,,,,,,,7.29,,,
17-Feb-09,,395,6.547,24.539,,22.21,372.7,,,,,,,,,140,,,,,,,,,,
18-Feb-09,,293.13,6.547,18.846,,17.78,315.3,,,,,,,,,130,,,,,,,7.295,,,
19-Feb-09,,480,4.368,17.83,,14.28,348.67,,,,,,,,,157,,,,,,,,,,
20-Feb-09,,342,7.636,15.007,,17.57,338.43,,,,,,,,,160,,,,,,,7.571,,,
21-Feb-09,,225.12,4.731,16.851,,20.37,359.97,,,,,,,,,162,,,,,,,,,,
22-Feb-09,,271,20.347,97.776,,23.52,435.2,,,,,,,,,161,,,,,,,1.302,,,
23-Feb-09,,323,12.357,29.873,,22.94,421.43,,,,,,,,,174,,,,,,,,,,
24-Feb-09,,257,9.089,23.316,,32.46,506,,,,,,,,,177,,,,,,,15.533,,,
25-Feb-09,,221,10.905,20.999,,32.93,404.3,,,,,,,,,187,,,,,,,,,,
26-Feb-09,,110.5,10.178,17.83,,21.44,340.2,,,,,,,,,178,,,,,,,7.081,,,
27-Feb-09,,55.25,7.999,16.851,,19.93,329.1,,,,,,,,,175,,,,,,,,,,
28-Feb-09,,,4.368,15.007,,17.61,307.43,,,,,,,,,178,,,,,,,7.911,,,
1-Mar-09,,,13.4,14.927,,17.73,289.37,,,,,,,,,165,,,,,,,,,,
2-Mar-09,,,11.93,25.04,,16.31,306.47,,,,,,,,,156,,,,,,,8.9,,,
3-Mar-09,,,13.4,21.807,,15.4,334.57,,,,,,,,,174,,,,,,,,,,
4-Mar-09,,,18.552,21.186,,13.27,296.9,,,,,,,,,161,,,,,,,37.715,,,
5-Mar-09,,,16.137,22.436,,19.09,316.2,,,,,,,,,163,,,,,,,,,,
6-Mar-09,,,23.313,20.574,,37.87,336.27,,,,,,,,,165,,,,,,,17.852,,,
7-Mar-09,,,17.063,18.789,,47.83,639.93,,,,,,,,,160,,,,,,,,,,
8-Mar-09,,,13.313,16.53,,52,635.97,,,,,,,,,158,,,,,,,17.402,,,
9-Mar-09,,,11.656,15.987,,48.54,498.3,,,,,,,,,140,,,,,,,,,,
10-Mar-09,,,10.871,23.074,,40.36,559.37,,,,,,,,,138,,,,,,,19.778,,,
11-Mar-09,,,10.139,23.074,,37.79,548.67,,,,,,,,,135,,,,,,,,,,
12-Mar-09,,,21.327,25.712,,36.16,587.5,,,,,,,,,121,,,,,,,15.786,,,
13-Mar-09,,,35.559,29.201,,39.88,595.2,,,,,,,,,109,,,,,,,,,,
14-Mar-09,,,25.094,24.376,,36.81,607.5,,,,,,,,,111,,,,,,,9.927,,,
15-Mar-09,,,26.906,22.436,,53.34,721.57,,,,,,,,,114,,,,,,,,,,
16-Mar-09,,,18.988,21.807,,50.3,647.8,,,,,,,,,110,,,,,,,8.691,,,
17-Mar-09,,,17.709,19.97,,44.49,503.87,,,,,,,,,109,,,,,,,,,,
18-Mar-09,,,33.944,19.97,,37.32,412.27,,,,,,,,,107,,,,,,,8.72,,,
19-Mar-09,,,22.342,19.375,,36.42,372.7,,,,,,,,,85,,,,,,,,,,
20-Mar-09,,,25.684,19.97,,34.83,360,,,,,,,,,80,,,,,,,8.345,,,
21-Mar-09,,,25.684,19.375,,35.64,376.17,,,,,,,,,78,,,,,,,,,,
22-Mar-09,,328.7,25.094,23.074,,37.89,354.73,,,,,,,,,85,,,,,,,8.88,,,
23-Mar-09,,340.3,68.158,26.392,,52.49,445.5,,,,,,,,,83,,,,,,,,,,
24-Mar-09,,287.15,74.797,36.014,,53.19,489.93,,,,,,,,,89,,,,,,,7.774,,,
25-Mar-09,,242.785,30.931,31.396,,50.56,473.67,,,,,,,,,89,,,,,,,,,,
26-Mar-09,,210.2475,49.23,36.014,,51.68,489.5,,,,,,,,,78,,,,,,,6.974,,,
27-Mar-09,,178.0838,96.581,32.901,,55.03,568.2,,,,,,,,,74,,,,,,,,,,
28-Mar-09,,165.0419,36.395,29.924,,52.56,647.3,,,,,,,,,77,,,,,,,6.775,,,
29-Mar-09,,149.7309,28.849,25.04,,47.83,655.77,,,,,,,,,81,,,,,,,,,,
30-Mar-09,,234,27.539,23.074,,42.59,557.63,,,,,,,,,84,,,,,,,5.651,,,
31-Mar-09,,198.42,21.327,20.574,,38.07,538,,,,,,,,,86,,,,,,,,,,
1-Apr-09,,177.71,18.386,20.574,,34.2,578.27,,,,,,,,,91,,,,,,,6.752,,,
2-Apr-09,,145.92,16.83,18.789,,31.94,595.03,,,,,,,,,89,,,,,,,,,,
3-Apr-09,,152,14.714,17.642,,29.38,488.2,,,,,,,,,92,,,,,,,6.895,,,
4-Apr-09,,134.42,17.155,17.642,,27.09,434.27,,,,,,,,,88,,,,,,,,,,
5-Apr-09,,132.46,14.326,16.53,,26.25,396.5,,,,,,,,,80,,,,,,,6.723,,,
6-Apr-09,,119.13,15.09,15.987,,26.13,457.77,,,,,,,,,73,,,,,,,,,,
7-Apr-09,,112.29,14.326,16.53,,26.23,551.7,,,,,,,,,82,,,,,,,6.076,,,
8-Apr-09,,125.46,17.155,17.082,,28.68,557.63,,,,,,,,,84,,,,,,,,,,
9-Apr-09,,132.33,16.499,16.53,,35.03,557.87,,,,,,,,,92,,,,,,,6.045,,,
10-Apr-09,,121,14.714,15.453,,44.41,674.7,,,,,,,,,107,,,,,,,,,,
11-Apr-09,,117.63,12.175,14.927,,48.13,758.73,,,,,,,,,127,,,,,,,6.094,,,
12-Apr-09,,111.63,11.69,14.41,,44.09,738.93,,,,,,,,,133,,,,,,,,,,
13-Apr-09,,112.5,12.175,14.41,,39.24,649.7,,,,,,,,,118,,,,,,,5.942,,,
14-Apr-09,,107.67,14.714,13.902,,53.69,741.5,,,,,,,,,117,,,,,,,,,,
15-Apr-09,,102.79,13.512,14.927,,61.01,597.4,,,,,,,,,120,,,,,,,5.801,,,
16-Apr-09,,99.67,13.084,13.902,,41.42,493.63,,,,,,,,,106,,,,,,,,,,
17-Apr-09,,99.21,12.175,13.902,,35.31,415.67,,,,,,,,,98,,,,,,,5.948,,,
18-Apr-09,,94.5,12.175,12.912,,32.97,364.03,,,,,,,,,88,,,,,,,,,,
19-Apr-09,,86.58,10.643,11.957,,32.62,342.23,,,,,,,,,76,,,,,,,6.033,,,
20-Apr-09,,80.67,9.464,11.957,,27.9,306.47,,,,,,,,,71,,,,,,,,,,
21-Apr-09,,81.5,10.643,11.493,,21.57,282.9,,,,,,,,,68,,,,,,,6.173,,,
22-Apr-09,,82.33,20.341,11.037,,20.14,273.83,,,,,,,,,63,,,,,,,,,,
23-Apr-09,,94.5,18.087,13.403,,27.35,282.9,,,,,,,,,60,,,,,,,6.63,,,
24-Apr-09,,105.25,15.09,12.43,,28.03,276.67,,,,,,,,,58,,,,,,,,,,
25-Apr-09,,97,10.643,11.957,,29.13,265.73,,,,,,,,,54,,,,,,,6.798,,,
26-Apr-09,,100,10.074,12.43,,31.78,249.8,,,,,,,,,51,,,,,,,,,,
27-Apr-09,,96.83,11.181,12.912,,27.31,243.03,,,,,,,,,49,,,,,,,6.67,,,
28-Apr-09,,87.25,14.326,12.43,,20.68,218.23,,,,,,,,,47,,,,,,,,,,
29-Apr-09,,87.625,10.074,16.53,,18.74,197,,,,,,,,,45,,,,,,,6.625,,,
30-Apr-09,,88,8.807,13.403,,17.63,199.27,,,,,,,,,45,,,,,,,,,,
1-May-09,,74.5,16.09,12.43,,16.7,186.57,,,,,,,,,44,,,,,,,6.523,,,
2-May-09,,72.58,14.79,14.927,,15.54,223.83,,,,,,,,,44,,,,,,,,,,
3-May-09,,84.92,13.566,13.403,,16.3,206.23,,,,,,,,,43,,,,,,,6.594,,,
4-May-09,,90.83,12.047,13.403,,18.61,194.77,,,,,,,,,43,,,,,,,,,,
5-May-09,,93.38,10.652,11.957,,16.41,168.6,,,,,,,,,42,,,,,,,6.474,,,
6-May-09,,90.5,9.999,11.493,,12.45,162.43,,,,,,,,,41,,,,,,,,,,
7-May-09,,81.5,11.334,10.591,,10.81,149.17,,,,,,,,,40,,,,,,,6.612,,,
8-May-09,,76.17,10.652,10.153,,10.5,142.73,,,,,,,,,40,,,,,,,,,,
9-May-09,,67.75,9.999,9.724,,10.15,137.1,,,,,,,,,39,,,,,,,6.57,,,
10-May-09,,51.75,9.375,9.724,,9.85,131,,,,,,,,,40,,,,,,,,,,
11-May-09,,50.5,8.779,10.153,,9.19,132.27,,,,,,,,,39,,,,,,,6.451,,,
12-May-09,,50.21,7.406,10.153,,9.45,137.77,,,,,,,,,38,,,,,,,,,,
13-May-09,,47.67,7.151,11.037,,7.72,125,,,,,,,,,37,,,,,,,6.637,,,
14-May-09,,45.25,6.659,11.493,,7.71,126.77,,,,,,,,,37,,,,,,,,,,
15-May-09,,41.63,5.748,10.591,,7.54,125.63,,,,,,,,,37,,,,,,,6.569,,,
16-May-09,,43.25,5.748,10.153,,7.61,122.1,,,,,,,,,35,,,,,,,,,,
17-May-09,,47.96,5.748,12.43,,8.97,123.47,,,,,,,,,35,,,,,,,6.441,,,
18-May-09,,53.17,5.748,11.037,,9.94,138.3,,,,,,,,,34,,,,,,,,,,
19-May-09,,50.33,8.779,10.153,,8.01,129.8,,,,,,,,,34,,,,,,,6.615,,,
20-May-09,,52.25,8.491,9.724,,5.96,126.2,,,,,,,,,33,,,,,,,,,,
21-May-09,,81.5,7.406,9.724,,5.84,116.47,,,,,,,,,34,,,,,,,6.793,,,
22-May-09,,,6.423,9.724,,6.09,106.57,,,,,,,,,33,,,,,,,,,,
23-May-09,,49.75,5.535,9.724,,5.84,99.23,,,,,,,,,32,,,,,,,6.549,,,
24-May-09,,42.71,5.327,10.153,,5.92,93.23,,,,,,,,,31,,,,,,,,,,
25-May-09,,41.92,5.125,10.591,,6.36,90.87,,,,,,,,,31,,,,,,,6.421,,,
26-May-09,,40.98,5.748,10.153,,5.59,93.2,,,,,,,,,31,,,,,,,,,,
27-May-09,,55.25,5.748,11.957,,5.41,96.2,,,,,,,,,32,,,,,,,6.806,,,
28-May-09,,49.29,5.535,10.591,,8.27,98.77,,,,,,,,,31,,,,,,,,,,
29-May-09,,87.25,5.125,10.153,,7.63,87.93,,,,,,,,,31,,,,,,,6.771,,,
30-May-09,,88,4.738,9.724,,6.44,86.93,,,,,,,,,30,,,,,,,,,,
31-May-09,,59.98,4.552,10.591,,6.19,78.1,,,,,,,,,30,,,,,,,6.865,,,
1-Jun-09,,76.06,7.164,10.591,,5.39,89.37,,,,,,,,,30,,,,,,,,,,
2-Jun-09,,68.63,4.824,9.724,,4.28,80.07,,,,,,,,,29,,,,,,,6.84,,,
3-Jun-09,,70.5,4.517,9.304,,4.18,77.9,,,,,,,,,29,,,,,,,,,,
4-Jun-09,,71,3.959,8.893,,3.68,74.87,,,,,,,,,29,,,,,,,6.758,,,
5-Jun-09,,69.5,3.959,8.893,,3.31,71.1,,,,,,,,,29,,,,,,,,,,
6-Jun-09,,69.62,3.47,8.491,,3.18,71.1,,,,,,,,,28,,,,,,,6.689,,,
7-Jun-09,,70.88,2.848,8.491,,3.21,69,,,,,,,,,28,,,,,,,,,,
8-Jun-09,,73.27,3.042,8.097,,3.28,68.2,,,,,,,,,28,,,,,,,6.84,,,
9-Jun-09,,78.75,3.249,8.097,,2.81,63.57,,,,,,,,,28,,,,,,,,,,
10-Jun-09,,81.92,2.848,8.491,,2.39,61.67,,,,,,,,,27,,,,,,,6.866,,,
11-Jun-09,,76.92,2.496,9.724,,2.17,62.8,,,,,,,,,27,,,,,,,,,,
12-Jun-09,,35.76,45.325,10.153,,2.2,58.83,,,,,,,,,27,,,,,,,6.886,,,
13-Jun-09,,37.4,7.651,8.491,,2.14,57.03,,,,,,,,,27,,,,,,,,,,
14-Jun-09,,71.04,4.824,8.491,,2.1,59.63,,,,,,,,,26,,,,,,,6.929,,,
15-Jun-09,,69.13,3.249,7.713,,2.04,56.5,,,,,,,,,26,,,,,,,,,,
16-Jun-09,,66,3.249,7.713,,1.99,54.77,,,,,,,,,26,,,,,,,6.775,,,
17-Jun-09,,62.38,4.824,7.713,,1.64,68.88,,,,,,,,,26,,,,,,,,,,
18-Jun-09,,60,3.707,7.713,,1.59,66.66,,,,,,,,,26,,,,,,,6.831,,,
19-Jun-09,,58.83,2.848,7.713,,1.64,68.07,,,,,,,,,26,,,,,,,,,,
20-Jun-09,,65.63,2.666,7.338,,1.64,66.7,,,,,,,,,26,,,,,,,6.518,,,
21-Jun-09,,71.75,5.504,8.097,,1.65,69.53,,,,,,,,,26,,,,,,,,,,
22-Jun-09,,71.71,4.517,7.338,,1.56,67.47,,,,,,,,,26,,,,,,,6.631,,,
23-Jun-09,,60.25,3.707,9.304,,1.42,68.4,,,,,,,,,26,,,,,,,,,,
24-Jun-09,,55.21,3.249,8.491,,1.34,68.1,,,,,,,,,26,,,,,,,6.527,,,
25-Jun-09,,48.83,3.042,8.893,,1.3,71.03,,,,,,,,,25,,,,,,,,,,
26-Jun-09,,48.29,3.249,9.724,,1.24,66.27,,,,,,,,,25,,,,,,,6.45,,,
27-Jun-09,,48,3.707,8.491,,1.11,65.83,,,,,,,,,25,,,,,,,,,,
28-Jun-09,,60.88,4.517,8.893,,1.09,54.3,,,,,,,,,25,,,,,,,6.668,,,
29-Jun-09,,65.17,3.959,7.713,,1.01,55,,,,,,,,,25,,,,,,,,,,
30-Jun-09,,58,2.666,7.338,,1,56.7,,,,,,,,,24,,,,,,,6.58,,,
1-Jul-09,,46.17,6.076,7.713,,0.94,59,,,,,,9.31,,,24,,,,,,,,,,
